time,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22,angle23,angle24,distance
58.4000,3.0389,2.7779,-2.0867,-0.4334,2.0983,-1.3365,2.0030,2.1676,-0.1721,-0.8567,-2.6430,0.3181,0.0782,2.7744,-2.3538,-1.8294,3.0636,-2.2535,-2.5838,1.2095,2.2366,-0.2028,-2.7114,-1.3611,1.1231,19.5325
58.5000,2.8370,2.6725,-2.2548,-0.2343,2.0135,-1.4511,2.0272,2.3427,0.0453,-0.8441,-2.4938,0.1750,0.2445,2.6259,-2.4451,-1.6054,-2.9542,-2.4252,-2.5095,1.4396,2.0074,-0.2992,-2.5331,-1.3575,1.1018,19.4587
58.6000,2.6351,2.5672,-2.4229,-0.0352,1.9288,-1.5657,2.0515,2.5177,0.2626,-0.8316,-2.3447,0.0320,0.4108,2.4774,-2.5364,-1.3814,-2.6889,-2.5969,-2.4353,1.6698,1.7782,-0.3957,-2.3548,-1.3540,1.0804,19.2012
58.7000,2.4332,2.4618,-2.5911,0.1640,1.8440,-1.6803,2.0757,2.6928,0.4800,-0.8190,-2.1955,-0.1111,0.5771,2.3289,-2.6276,-1.1574,-2.4236,-2.7686,-2.3611,1.8999,1.5490,-0.4922,-2.1766,-1.3504,1.0591,18.7142
58.8000,2.2314,2.3565,-2.7592,0.3631,1.7592,-1.7948,2.0999,2.8678,0.6973,-0.8064,-2.0464,-0.2541,0.7434,2.1804,-2.7189,-0.9333,-2.1582,-2.9402,-2.2869,2.1301,1.3198,-0.5886,-1.9983,-1.3468,1.0377,17.9761
58.9000,2.0295,2.2511,-2.9273,0.5622,1.6744,-1.9094,2.1241,3.0429,0.9146,-0.7939,-1.8973,-0.3972,0.9097,2.0319,-2.8102,-0.7093,-1.8929,-3.1119,-2.2127,2.3602,1.0906,-0.6851,-1.8200,-1.3433,1.0164,16.9856
59.0000,1.8276,2.1458,-3.0954,0.7613,1.5897,-2.0240,2.1484,-3.0652,1.1320,-0.7813,-1.7481,-0.5402,1.0760,1.8834,-2.9015,-0.4853,-1.6276,2.9996,-2.1385,2.5904,0.8615,-0.7816,-1.6418,-1.3397,0.9951,15.7575
59.1000,1.6257,2.0404,3.0197,0.9604,1.5049,-2.1386,2.1726,-2.8902,1.3493,-0.7687,-1.5990,-0.6833,1.2423,1.7349,-2.9928,-0.2613,-1.3622,2.8279,-2.0642,2.8205,0.6323,-0.8780,-1.4635,-1.3361,0.9737,14.3165
59.2000,1.4238,1.9351,2.8515,1.1595,1.4201,-2.2532,2.1968,-2.7151,1.5667,-0.7561,-1.4499,-0.8263,1.4086,1.5864,-3.0841,-0.0373,-1.0969,2.6562,-1.9900,3.0507,0.4031,-0.9745,-1.2852,-1.3325,0.9524,12.6920
59.3000,1.2220,1.8297,2.6834,1.3586,1.3353,-2.3678,2.2211,-2.5401,1.7840,-0.7436,-1.3007,-0.9694,1.5749,1.4379,3.1078,0.1867,-0.8316,2.4846,-1.9158,-3.0024,0.1739,-1.0710,-1.1070,-1.3290,0.9310,10.9143
59.4000,1.0201,1.7244,2.5153,1.5577,1.2506,-2.4824,2.2453,-2.3650,2.0014,-0.7310,-1.1516,-1.1124,1.7412,1.2894,3.0165,0.4107,-0.5663,2.3129,-1.8416,-2.7722,-0.0553,-1.1674,-0.9287,-1.3254,0.9097,9.0129
59.5000,0.8182,1.6190,2.3472,1.7568,1.1658,-2.5970,2.2695,-2.1899,2.2187,-0.7184,-1.0024,-1.2554,1.9075,1.1409,2.9252,0.6347,-0.3009,2.1412,-1.7674,-2.5421,-0.2845,-1.2639,-0.7504,-1.3218,0.8883,7.0169
59.6000,0.6163,1.5137,2.1791,1.9559,1.0810,-2.7115,2.2937,-2.0149,2.4360,-0.7059,-0.8533,-1.3985,2.0738,0.9924,2.8339,0.8587,-0.0356,1.9695,-1.6932,-2.3119,-0.5137,-1.3603,-0.5722,-1.3183,0.8670,4.9588
59.7000,0.4145,1.4083,2.0110,2.1550,0.9963,-2.8261,2.3180,-1.8398,2.6534,-0.6933,-0.7042,-1.5415,2.2401,0.8439,2.7427,1.0827,0.2297,1.7979,-1.6189,-2.0818,-0.7429,-1.4568,-0.3939,-1.3147,0.8456,2.8905
59.8000,0.2126,1.3029,1.8428,2.3541,0.9115,-2.9407,2.3422,-1.6648,2.8707,-0.6807,-0.5550,-1.6846,2.4064,0.6954,2.6514,1.3067,0.4951,1.6262,-1.5447,-1.8516,-0.9721,-1.5533,-0.2156,-1.3111,0.8243,1.0627
59.9000,0.0107,1.1976,1.6747,2.5532,0.8267,-3.0553,2.3664,-1.4897,3.0881,-0.6682,-0.4059,-1.8276,2.5727,0.5469,2.5601,1.5308,0.7604,1.4545,-1.4705,-1.6215,-1.2013,-1.6497,-0.0374,-1.3076,0.8029,1.7077
60.0000,-0.1912,1.0922,1.5066,2.7523,0.7419,3.1133,2.3907,-1.3147,-2.9778,-0.6556,-0.2568,-1.9707,2.7390,0.3984,2.4688,1.7548,1.0257,1.2828,-1.3963,-1.3913,-1.4304,-1.7462,0.1409,-1.3040,0.7816,3.6046
60.1000,-0.3931,0.9869,1.3385,2.9514,0.6572,2.9987,2.4149,-1.1396,-2.7604,-0.6430,-0.1076,-2.1137,2.9053,0.2499,2.3775,1.9788,1.2911,1.1112,-1.3221,-1.1612,-1.6596,-1.8427,0.3192,-1.3004,0.7602,5.4624
60.2000,-0.5949,0.8815,1.1704,-3.1326,0.5724,2.8841,2.4391,-0.9645,-2.5431,-0.6305,0.0415,-2.2568,3.0716,0.1014,2.2862,2.2028,1.5564,0.9395,-1.2479,-0.9310,-1.8888,-1.9391,0.4974,-1.2968,0.7389,7.1537
60.3000,-0.7968,0.7762,1.0023,-2.9335,0.4876,2.7695,2.4634,-0.7895,-2.3257,-0.6179,0.1907,-2.3998,-3.0453,-0.0471,2.1949,2.4268,1.8217,0.7678,-1.1736,-0.7009,-2.1180,-2.0356,0.6757,-1.2933,0.7176,8.6138
60.4000,-0.9987,0.6708,0.8341,-2.7344,0.4029,2.6549,2.4876,-0.6144,-2.1084,-0.6053,0.3398,-2.5429,-2.8790,-0.1956,2.1036,2.6508,2.0870,0.5961,-1.0994,-0.4707,-2.3472,-2.1321,0.8539,-1.2897,0.6962,9.7960
60.5000,-1.2006,0.5655,0.6660,-2.5353,0.3181,2.5404,2.5118,-0.4394,-1.8911,-0.5927,0.4889,-2.6859,-2.7127,-0.3441,2.0123,2.8748,2.3524,0.4244,-1.0252,-0.2406,-2.5764,-2.2285,1.0322,-1.2861,0.6749,10.6718
60.6000,-1.4025,0.4601,0.4979,-2.3362,0.2333,2.4258,2.5360,-0.2643,-1.6737,-0.5802,0.6381,-2.8290,-2.5464,-0.4926,1.9211,3.0988,2.6177,0.2528,-0.9510,-0.0104,-2.8056,-2.3250,1.2105,-1.2826,0.6535,11.2380
60.7000,-1.6043,0.3548,0.3298,-2.1371,0.1485,2.3112,2.5603,-0.0893,-1.4564,-0.5676,0.7872,-2.9720,-2.3801,-0.6411,1.8298,-2.9604,2.8830,0.0811,-0.8768,0.2197,-3.0348,-2.4215,1.3887,-1.2790,0.6322,11.5239
60.8000,-1.8062,0.2494,0.1617,-1.9380,0.0638,2.1966,2.5845,0.0858,-1.2390,-0.5550,0.9363,-3.1150,-2.2138,-0.7896,1.7385,-2.7363,-3.1348,-0.0906,-0.8026,0.4499,3.0192,-2.5179,1.5670,-1.2754,0.6108,11.5979
60.9000,-2.0081,0.1441,-0.0064,-1.7389,-0.0210,2.0820,2.6087,0.2609,-1.0217,-0.5425,1.0855,3.0251,-2.0475,-0.9381,1.6472,-2.5123,-2.8695,-0.2623,-0.7283,0.6800,2.7900,-2.6144,1.7453,-1.2718,0.5895,11.5705
61.0000,-2.2100,0.0387,-0.1746,-1.5398,-0.1058,1.9674,2.6330,0.4359,-0.8043,-0.5299,1.2346,2.8820,-1.8812,-1.0866,1.5559,-2.2883,-2.6042,-0.4339,-0.6541,0.9102,2.5609,-2.7108,1.9235,-1.2683,0.5681,11.5852
61.1000,-2.4119,-0.0666,-0.3427,-1.3407,-0.1906,1.8528,2.6572,0.6110,-0.5870,-0.5173,1.3838,2.7390,-1.7149,-1.2351,1.4646,-2.0643,-2.3388,-0.6056,-0.5799,1.1403,2.3317,-2.8073,2.1018,-1.2647,0.5468,11.7899
61.2000,-2.6137,-0.1720,-0.5108,-1.1416,-0.2753,1.7382,2.6814,0.7860,-0.3697,-0.5048,1.5329,2.5960,-1.5486,-1.3836,1.3733,-1.8403,-2.0735,-0.7773,-0.5057,1.3705,2.1025,-2.9038,2.2801,-1.2611,0.5254,12.2881
61.3000,-2.8156,-0.2773,-0.6789,-0.9425,-0.3601,1.6237,2.7056,0.9611,-0.1523,-0.4922,1.6820,2.4529,-1.3823,-1.5321,1.2820,-1.6163,-1.8082,-0.9490,-0.4315,1.6006,1.8733,-3.0002,2.4583,-1.2576,0.5041,13.0957
61.4000,-3.0175,-0.3827,-0.8470,-0.7434,-0.4449,1.5091,2.7299,1.1361,0.0650,-0.4796,1.8312,2.3099,-1.2160,-1.6806,1.1907,-1.3923,-1.5428,-1.1206,-0.3573,1.8308,1.6441,-3.0967,2.6366,-1.2540,0.4827,14.1344
61.5000,3.0638,-0.4880,-1.0151,-0.5443,-0.5296,1.3945,2.7541,1.3112,0.2824,-0.4670,1.9803,2.1668,-1.0497,-1.8291,1.0995,-1.1683,-1.2775,-1.2923,-0.2830,2.0609,1.4149,3.0900,2.8149,-1.2504,0.4614,15.2647
61.6000,2.8619,-0.5934,-1.1833,-0.3452,-0.6144,1.2799,2.7783,1.4863,0.4997,-0.4545,2.1294,2.0238,-0.8834,-1.9776,1.0082,-0.9443,-1.0122,-1.4640,-0.2088,2.2911,1.1857,2.9936,2.9931,-1.2469,0.4400,16.3269
61.7000,2.6601,-0.6987,-1.3514,-0.1461,-0.6992,1.1653,2.8026,1.6613,0.7171,-0.4419,2.2786,1.8807,-0.7171,-2.1261,0.9169,-0.7203,-0.7468,-1.6357,-0.1346,2.5212,0.9565,2.8971,-3.1118,-1.2433,0.4187,17.1709
61.8000,2.4582,-0.8041,-1.5195,0.0530,-0.7840,1.0507,2.8268,1.8364,0.9344,-0.4293,2.4277,1.7377,-0.5508,-2.2746,0.8256,-0.4963,-0.4815,-1.8073,-0.0604,2.7514,0.7273,2.8006,-2.9335,-1.2397,0.3974,17.6714
61.9000,2.2563,-0.9094,-1.6876,0.2522,-0.8687,0.9361,2.8510,2.0114,1.1518,-0.4168,2.5769,1.5946,-0.3845,-2.4231,0.7343,-0.2722,-0.2162,-1.9790,0.0138,2.9815,0.4982,2.7042,-2.7552,-1.2361,0.3760,17.7353
62.0000,2.0544,-1.0148,-1.8557,0.4513,-0.9535,0.8215,2.8752,2.1865,1.3691,-0.4042,2.7260,1.4516,-0.2182,-2.5716,0.6430,-0.0482,0.0491,-2.1507,0.0880,-3.0715,0.2690,2.6077,-2.5770,-1.2326,0.3547,17.3045
62.1000,1.8525,-1.1201,-2.0238,0.6504,-1.0383,0.7069,2.8995,2.3615,1.5864,-0.3916,2.8751,1.3085,-0.0519,-2.7201,0.5517,0.1758,0.3145,-2.3224,0.1623,-2.8414,0.0398,2.5112,-2.3987,-1.2290,0.3333,16.3569
62.2000,1.6507,-1.2255,-2.1920,0.8495,-1.1230,0.5924,2.9237,2.5366,1.8038,-0.3791,3.0243,1.1655,0.1144,-2.8685,0.4604,0.3998,0.5798,-2.4940,0.2365,-2.6112,-0.1894,2.4148,-2.2205,-1.2254,0.3120,14.9053
62.3000,1.4488,-1.3309,-2.3601,1.0486,-1.2078,0.4778,2.9479,2.7117,2.0211,-0.3665,-3.1098,1.0224,0.2807,-3.0170,0.3691,0.6238,0.8451,-2.6657,0.3107,-2.3811,-0.4186,2.3183,-2.0422,-1.2219,0.2906,12.9958
62.4000,1.2469,-1.4362,-2.5282,1.2477,-1.2926,0.3632,2.9722,2.8867,2.2385,-0.3539,-2.9606,0.8794,0.4470,3.1176,0.2779,0.8478,1.1105,-2.8374,0.3849,-2.1509,-0.6478,2.2218,-1.8639,-1.2183,0.2693,10.7039
62.5000,1.0450,-1.5416,-2.6963,1.4468,-1.3774,0.2486,2.9964,3.0618,2.4558,-0.3413,-2.8115,0.7364,0.6133,2.9691,0.1866,1.0718,1.3758,-3.0091,0.4591,-1.9208,-0.8770,2.1254,-1.6857,-1.2147,0.2479,8.1319
62.6000,0.8432,-1.6469,-2.8644,1.6459,-1.4621,0.1340,3.0206,-3.0464,2.6732,-0.3288,-2.6624,0.5933,0.7796,2.8206,0.0953,1.2958,1.6411,3.1024,0.5333,-1.6906,-1.1062,2.0289,-1.5074,-1.2111,0.2266,5.4119
62.7000,0.6413,-1.7523,-3.0325,1.8450,-1.5469,0.0194,3.0448,-2.8713,2.8905,-0.3162,-2.5132,0.4503,0.9459,2.6722,0.0040,1.5198,1.9065,2.9308,0.6076,-1.4605,-1.3354,1.9325,-1.3291,-1.2076,0.2052,2.7683
62.8000,0.4394,-1.8576,3.0825,2.0441,-1.6317,-0.0952,3.0691,-2.6962,3.1078,-0.3036,-2.3641,0.3072,1.1122,2.5237,-0.0873,1.7438,2.1718,2.7591,0.6818,-1.2303,-1.5646,1.8360,-1.1509,-1.2040,0.1839,1.5026
62.9000,0.2375,-1.9630,2.9144,2.2432,-1.7164,-0.2098,3.0933,-2.5212,-2.9580,-0.2911,-2.2150,0.1642,1.2785,2.3752,-0.1786,1.9678,2.4371,2.5874,0.7560,-1.0002,-1.7937,1.7395,-0.9726,-1.2004,0.1625,3.3986
63.0000,0.0356,-2.0683,2.7463,2.4423,-1.8012,-0.3243,3.1175,-2.3461,-2.7407,-0.2785,-2.0658,0.0211,1.4448,2.2267,-0.2699,2.1919,2.7025,2.4157,0.8302,-0.7700,-2.0229,1.6431,-0.7943,-1.1969,0.1412,5.6661
63.1000,-0.1662,-2.1737,2.5782,2.6414,-1.8860,-0.4389,-3.1414,-2.1711,-2.5233,-0.2659,-1.9167,-0.1219,1.6111,2.0782,-0.3612,2.4159,2.9678,2.2441,0.9044,-0.5399,-2.2521,1.5466,-0.6161,-1.1933,0.1199,7.7156
63.2000,-0.3681,-2.2790,2.4101,2.8405,-1.9708,-0.5535,-3.1172,-1.9960,-2.3060,-0.2534,-1.7675,-0.2650,1.7774,1.9297,-0.4524,2.6399,-3.0501,2.0724,0.9786,-0.3097,-2.4813,1.4501,-0.4378,-1.1897,0.0985,9.4641
63.3000,-0.5700,-2.3844,2.2420,3.0396,-2.0555,-0.6681,-3.0930,-1.8210,-2.0886,-0.2408,-1.6184,-0.4080,1.9437,1.7812,-0.5437,2.8639,-2.7847,1.9007,1.0529,-0.0796,-2.7105,1.3537,-0.2595,-1.1862,0.0772,10.9094
63.4000,-0.7719,-2.4897,2.0738,-3.0444,-2.1403,-0.7827,-3.0687,-1.6459,-1.8713,-0.2282,-1.4693,-0.5511,2.1100,1.6327,-0.6350,3.0879,-2.5194,1.7290,1.1271,0.1506,-2.9397,1.2572,-0.0813,-1.1826,0.0558,12.0930
63.5000,-0.9738,-2.5951,1.9057,-2.8453,-2.2251,-0.8973,-3.0445,-1.4708,-1.6539,-0.2156,-1.3201,-0.6941,2.2763,1.4842,-0.7263,-2.9713,-2.2541,1.5573,1.2013,0.3807,3.1143,1.1607,0.0970,-1.1790,0.0345,13.0853
63.6000,-1.1756,-2.7004,1.7376,-2.6462,-2.3099,-1.0119,-3.0203,-1.2958,-1.4366,-0.2031,-1.1710,-0.8372,2.4426,1.3357,-0.8176,-2.7473,-1.9887,1.3857,1.2755,0.6109,2.8851,1.0643,0.2753,-1.1754,0.0131,13.9660
63.7000,-1.3775,-2.8058,1.5695,-2.4471,-2.3946,-1.1265,-2.9960,-1.1207,-1.2193,-0.1905,-1.0219,-0.9802,2.6089,1.1872,-0.9089,-2.5233,-1.7234,1.2140,1.3497,0.8410,2.6559,0.9678,0.4535,-1.1719,-0.0082,14.8004
63.8000,-1.5794,-2.9111,1.4014,-2.2480,-2.4794,-1.2410,-2.9718,-0.9457,-1.0019,-0.1779,-0.8727,-1.1233,2.7752,1.0387,-1.0002,-2.2993,-1.4581,1.0423,1.4239,1.0712,2.4267,0.8713,0.6318,-1.1683,-0.0296,15.6160
63.9000,-1.7813,-3.0165,1.2333,-2.0489,-2.5642,-1.3556,-2.9476,-0.7706,-0.7846,-0.1654,-0.7236,-1.2663,2.9415,0.8902,-1.0915,-2.0752,-1.1928,0.8706,1.4982,1.3013,2.1976,0.7749,0.8101,-1.1647,-0.0509,16.3889
64.0000,-1.9831,-3.1218,1.0651,-1.8498,-2.6489,-1.4702,-2.9234,-0.5955,-0.5672,-0.1528,-0.5745,-1.4093,3.1078,0.7417,-1.1828,-1.8512,-0.9274,0.6990,1.5724,1.5315,1.9684,0.6784,0.9883,-1.1612,-0.0723,17.0451
64.1000,-2.1850,3.0560,0.8970,-1.6507,-2.7337,-1.5848,-2.8991,-0.4205,-0.3499,-0.1402,-0.4253,-1.5524,-3.0091,0.5932,-1.2740,-1.6272,-0.6621,0.5273,1.6466,1.7616,1.7392,0.5820,1.1666,-1.1576,-0.0936,17.4750
64.2000,-2.3869,2.9506,0.7289,-1.4516,-2.8185,-1.6994,-2.8749,-0.2454,-0.1325,-0.1277,-0.2762,-1.6954,-2.8428,0.4447,-1.3653,-1.4032,-0.3968,0.3556,1.7208,1.9918,1.5100,0.4855,1.3449,-1.1540,-0.1150,17.5531
64.3000,-2.5888,2.8453,0.5608,-1.2525,-2.9033,-1.8140,-2.8507,-0.0704,0.0848,-0.1151,-0.1270,-1.8385,-2.6765,0.2962,-1.4566,-1.1792,-0.1314,0.1839,1.7950,2.2219,1.2808,0.3890,1.5231,-1.1504,-0.1363,17.1578
64.4000,-2.7907,2.7399,0.3927,-1.0534,-2.9880,-1.9286,-2.8264,0.1047,0.3021,-0.1025,0.0221,-1.9815,-2.5102,0.1477,-1.5479,-0.9552,0.1339,0.0123,1.8692,2.4521,1.0516,0.2926,1.7014,-1.1469,-0.1576,16.1875
64.5000,-2.9925,2.6346,0.2246,-0.8543,-3.0728,-2.0432,-2.8022,0.2797,0.5195,-0.0899,0.1712,-2.1246,-2.3439,-0.0008,-1.6392,-0.7312,0.3992,-0.1594,1.9435,2.6822,0.8224,0.1961,1.8797,-1.1433,-0.1790,14.5729
64.6000,3.0888,2.5292,0.0564,-0.6552,3.1256,-2.1577,-2.7780,0.4548,0.7368,-0.0774,0.3204,-2.2676,-2.1776,-0.1493,-1.7305,-0.5072,0.6646,-0.3311,2.0177,2.9124,0.5932,0.0996,2.0579,-1.1397,-0.2003,12.2868
64.7000,2.8869,2.4239,-0.1117,-0.4561,3.0408,-2.2723,-2.7538,0.6299,0.9542,-0.0648,0.4695,-2.4107,-2.0113,-0.2978,-1.8218,-0.2832,0.9299,-0.5028,2.0919,-3.1407,0.3640,0.0032,2.2362,-1.1362,-0.2217,9.3568
64.8000,2.6850,2.3185,-0.2798,-0.2570,2.9561,-2.3869,-2.7295,0.8049,1.1715,-0.0522,0.6186,-2.5537,-1.8450,-0.4463,-1.9131,-0.0592,1.1952,-0.6744,2.1661,-2.9105,0.1349,-0.0933,2.4145,-1.1326,-0.2430,5.9127
64.9000,2.4831,2.2132,-0.4479,-0.0579,2.8713,-2.5015,-2.7053,0.9800,1.3889,-0.0397,0.7678,-2.6968,-1.6787,-0.5948,-2.0044,0.1648,1.4605,-0.8461,2.2403,-2.6804,-0.0943,-0.1898,2.5927,-1.1290,-0.2644,2.6870
65.0000,2.2812,2.1078,-0.6160,0.1412,2.7865,-2.6161,-2.6811,1.1550,1.6062,-0.0271,0.9169,-2.8398,-1.5124,-0.7433,-2.0956,0.3889,1.7259,-1.0178,2.3145,-2.4502,-0.3235,-0.2862,2.7710,-1.1255,-0.2857,4.1309
65.1000,2.0794,2.0025,-0.7841,0.3404,2.7018,-2.7307,-2.6568,1.3301,1.8236,-0.0145,1.0661,-2.9829,-1.3461,-0.8918,-2.1869,0.6129,1.9912,-1.1895,2.3888,-2.2201,-0.5527,-0.3827,2.9493,-1.1219,-0.3071,8.5645
65.2000,1.8775,1.8971,-0.9523,0.5395,2.6170,-2.8453,-2.6326,1.5051,2.0409,-0.0020,1.2152,-3.1259,-1.1798,-1.0403,-2.2782,0.8369,2.2565,-1.3611,2.4630,-1.9899,-0.7819,-0.4792,3.1275,-1.1183,-0.3284,13.3741
65.3000,1.6756,1.7918,-1.1204,0.7386,2.5322,-2.9599,-2.6084,1.6802,2.2582,0.0106,1.3643,3.0142,-1.0135,-1.1888,-2.3695,1.0609,2.5219,-1.5328,2.5372,-1.7598,-1.0111,-0.5756,-2.9774,-1.1147,-0.3498,18.1387
65.4000,1.4737,1.6864,-1.2885,0.9377,2.4474,-3.0744,-2.5842,1.8553,2.4756,0.0232,1.5135,2.8712,-0.8472,-1.3373,-2.4608,1.2849,2.7872,-1.7045,2.6114,-1.5296,-1.2403,-0.6721,-2.7991,-1.1112,-0.3711,22.6211
65.5000,1.2719,1.5811,-1.4566,1.1368,2.3627,3.0942,-2.5599,2.0303,2.6929,0.0358,1.6626,2.7281,-0.6809,-1.4858,-2.5521,1.5089,3.0525,-1.8762,2.6856,-1.2995,-1.4695,-0.7685,-2.6209,-1.1076,-0.3925,26.6203
65.6000,1.0700,1.4757,-1.6247,1.3359,2.2779,2.9796,-2.5357,2.2054,2.9103,0.0483,1.8117,2.5851,-0.5146,-1.6343,-2.6434,1.7329,-2.9653,-2.0479,2.7599,-1.0693,-1.6987,-0.8650,-2.4426,-1.1040,-0.4138,29.9604
65.7000,0.8681,1.3704,-1.7928,1.5350,2.1931,2.8650,-2.5115,2.3804,3.1276,0.0609,1.9609,2.4421,-0.3483,-1.7828,-2.7347,1.9569,-2.7000,-2.2195,2.8341,-0.8392,-1.9279,-0.9615,-2.2643,-1.1005,-0.4352,32.4945
65.8000,0.6662,1.2650,-1.9610,1.7341,2.1083,2.7504,-2.4872,2.5555,-2.9382,0.0735,2.1100,2.2990,-0.1820,-1.9313,-2.8260,2.1809,-2.4347,-2.3912,2.9083,-0.6090,-2.1570,-1.0579,-2.0861,-1.0969,-0.4565,34.1108
65.9000,0.4643,1.1597,-2.1291,1.9332,2.0236,2.6358,-2.4630,2.7305,-2.7209,0.0860,2.2592,2.1560,-0.0157,-2.0798,-2.9172,2.4049,-2.1693,-2.5629,2.9825,-0.3789,-2.3862,-1.1544,-1.9078,-1.0933,-0.4778,34.7379
66.0000,0.2625,1.0543,-2.2972,2.1323,1.9388,2.5212,-2.4388,2.9056,-2.5035,0.0986,2.4083,2.0129,0.1506,-2.2283,-3.0085,2.6289,-1.9040,-2.7346,3.0567,-0.1487,-2.6154,-1.2509,-1.7295,-1.0897,-0.4992,34.3482
66.1000,0.0606,0.9490,-2.4653,2.3314,1.8540,2.4066,-2.4145,3.0807,-2.2862,0.1112,2.5574,1.8699,0.3169,-2.3768,-3.0998,2.8530,-1.6387,-2.9062,3.1309,0.0814,-2.8446,-1.3473,-1.5513,-1.0862,-0.5205,32.9598
66.2000,-0.1413,0.8436,-2.6334,2.5305,1.7693,2.2920,-2.3903,-3.0275,-2.0689,0.1237,2.7066,1.7268,0.4832,-2.5253,3.0921,3.0770,-1.3733,-3.0779,-3.0780,0.3116,-3.0738,-1.4438,-1.3730,-1.0826,-0.5419,30.6355
66.3000,-0.3432,0.7383,-2.8015,2.7296,1.6845,2.1774,-2.3661,-2.8524,-1.8515,0.1363,2.8557,1.5838,0.6495,-2.6738,3.0008,-2.9822,-1.1080,3.0336,-3.0038,0.5417,2.9802,-1.5403,-1.1947,-1.0790,-0.5632,27.4808
66.4000,-0.5451,0.6329,-2.9697,2.9287,1.5997,2.0629,-2.3419,-2.6774,-1.6342,0.1489,3.0048,1.4407,0.8158,-2.8223,2.9095,-2.7582,-0.8427,2.8619,-2.9296,0.7719,2.7510,-1.6367,-1.0165,-1.0755,-0.5846,23.6401
66.5000,-0.7469,0.5276,-3.1378,3.1278,1.5149,1.9483,-2.3176,-2.5023,-1.4168,0.1614,-3.1292,1.2977,0.9821,-2.9707,2.8182,-2.5342,-0.5774,2.6902,-2.8554,1.0020,2.5218,-1.7332,-0.8382,-1.0719,-0.6059,19.2951
66.6000,-0.9488,0.4222,2.9773,-2.9562,1.4302,1.8337,-2.2934,-2.3272,-1.1995,0.1740,-2.9801,1.1546,1.1484,-3.1192,2.7269,-2.3102,-0.3120,2.5186,-2.7812,1.2322,2.2926,-1.8297,-0.6599,-1.0683,-0.6273,14.6709
66.7000,-1.1507,0.3168,2.8092,-2.7571,1.3454,1.7191,-2.2692,-2.1522,-0.9821,0.1866,-2.8309,1.0116,1.3147,3.0154,2.6356,-2.0862,-0.0467,2.3469,-2.7069,1.4623,2.0634,-1.9261,-0.4817,-1.0648,-0.6486,10.0810
66.8000,-1.3526,0.2115,2.6411,-2.5580,1.2606,1.6045,-2.2449,-1.9771,-0.7648,0.1992,-2.6818,0.8685,1.4810,2.8669,2.5443,-1.8622,0.2186,2.1752,-2.6327,1.6925,1.8343,-2.0226,-0.3034,-1.0612,-0.6700,6.1787
66.9000,-1.5544,0.1061,2.4729,-2.3589,1.1759,1.4899,-2.2207,-1.8021,-0.5475,0.2117,-2.5327,0.7255,1.6473,2.7184,2.4531,-1.6382,0.4840,2.0035,-2.5585,1.9226,1.6051,-2.1190,-0.1251,-1.0576,-0.6913,4.9078
67.0000,-1.7563,0.0008,2.3048,-2.1598,1.0911,1.3753,-2.1965,-1.6270,-0.3301,0.2243,-2.3835,0.5825,1.8136,2.5700,2.3618,-1.4141,0.7493,1.8319,-2.4843,2.1528,1.3759,-2.2155,0.0531,-1.0540,-0.7127,7.2166
67.1000,-1.9582,-0.1046,2.1367,-1.9607,1.0063,1.2607,-2.1723,-1.4520,-0.1128,0.2369,-2.2344,0.4394,1.9799,2.4215,2.2705,-1.1901,1.0146,1.6602,-2.4101,2.3829,1.1467,-2.3120,0.2314,-1.0505,-0.7340,10.5079
67.2000,-2.1601,-0.2099,1.9686,-1.7616,0.9215,1.1462,-2.1480,-1.2769,0.1046,0.2494,-2.0852,0.2964,2.1462,2.2730,2.1792,-0.9661,1.2800,1.4885,-2.3359,2.6131,0.9175,-2.4084,0.4097,-1.0469,-0.7553,13.6182
67.3000,-2.3620,-0.3153,1.8005,-1.5625,0.8368,1.0316,-2.1238,-1.1018,0.3219,0.2620,-1.9361,0.1533,2.3125,2.1245,2.0879,-0.7421,1.5453,1.3168,-2.2616,2.8432,0.6883,-2.5049,0.5879,-1.0433,-0.7767,16.2558
67.4000,-2.5638,-0.4206,1.6324,-1.3634,0.7520,0.9170,-2.0996,-0.9268,0.5393,0.2746,-1.7870,0.0103,2.4788,1.9760,1.9966,-0.5181,1.8106,1.1452,-2.1874,3.0734,0.4591,-2.6014,0.7662,-1.0398,-0.7980,18.3508
67.5000,-2.7657,-0.5260,1.4642,-1.1643,0.6672,0.8024,-2.0753,-0.7517,0.7566,0.2871,-1.6378,-0.1328,2.6451,1.8275,1.9053,-0.2941,2.0760,0.9735,-2.1132,-2.9797,0.2299,-2.6978,0.9445,-1.0362,-0.8194,19.9288
67.6000,-2.9676,-0.6313,1.2961,-0.9652,0.5824,0.6878,-2.0511,-0.5767,0.9739,0.2997,-1.4887,-0.2758,2.8114,1.6790,1.8140,-0.0701,2.3413,0.8018,-2.0390,-2.7495,0.0007,-2.7943,1.1227,-1.0326,-0.8407,21.0799
